animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
90826,1080290,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黃色,ADULT,F,F,牛鬥,,OPEN,,,2019-04-03,2999-12-31,2019/03/27,2019/03/27,宜蘭縣流浪動物中途之家,,,2019/03/27,宜蘭縣五結鄉成興村利寶路60號,039602350
90814,AAAHG1080327003,3,58,新北市五股區公立動物之家,貓,N,MEDIUM,虎斑白色,,F,F,光復路2段87巷,,OPEN,,,2019-03-27,2999-12-31,2019/03/27,2019/03/27,新北市五股區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/cdc3b88f-37ba-4bbb-a655-7841052c43b4_org.jpg,,2019/03/27,新北市五股區外寮路9之9號,02-82925265
90808,AAAHG1080327002,3,58,新北市五股區公立動物之家,貓,N,MEDIUM,虎斑白色,,F,F,三民路50號,,OPEN,,,2019-03-27,2999-12-31,2019/03/27,2019/03/27,新北市五股區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/d08e684f-8345-4727-ba0f-7d58cbc151dc_org.jpg,,2019/03/27,新北市五股區外寮路9之9號,02-82925265
86798,AAADG2019030201,3,50,新北市板橋區公立動物之家,狗,N,MEDIUM,灰白色,,F,F,俊德街,,OPEN,,108/3/2-7X1.RV.900138001022334.年老不宜結紮 108/3/27 空間調整移新A5,,2999-12-31,2019/03/27,2019/03/02,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/04b692bf-e403-46d3-ad7b-53c96f129cc4_org.JPG,,2019/03/27,新北市板橋區板城路28-1號,02-89662158
90784,1080325D02,22,82,金門縣動物收容中心,狗,F,MEDIUM,黑色,ADULT,F,F,金城鎮珠沙里后湖,,OPEN,,,2019-03-25,2999-12-31,2019/03/27,2019/03/25,金門縣動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/e3688ea1-9d69-4467-a9c7-7fc78d8eb757_org.jpg,,2019/03/27,金門縣金湖鎮裕民農莊20號,082-336625
90766,LAABG108032701,17,76,高雄市燕巢動物保護關愛園區,狗,F,MEDIUM,黑色,CHILD,F,F,角宿路,,OPEN,,,2019-03-27,2999-12-31,2019/03/27,2019/03/27,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/a4906ad2-4d8d-4b26-a025-c9f183085a94_org.JPG,,2019/03/27,高雄市燕巢區師大路100號,07-6051002
87410,LAAAG1080306G1,17,75,高雄市壽山動物保護教育園區,狗,F,MEDIUM,黑色,CHILD,F,F,長明街,,OPEN,,,2019-03-07,2999-12-31,2019/03/27,2019/03/06,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/eca63009-e169-4e06-9d45-9d8bc8b33080_org.JPG,,2019/03/27,高雄市鼓山區萬壽路350號,07-5519059
90761,1080289,5,78,宜蘭縣流浪動物中途之家,狗,F,MEDIUM,虎斑色,CHILD,F,F,隘界路,,OPEN,,,2019-04-03,2999-12-31,2019/03/27,2019/03/27,宜蘭縣流浪動物中途之家,,,2019/03/27,宜蘭縣五結鄉成興村利寶路60號,039602350
90759,1080288,5,78,宜蘭縣流浪動物中途之家,狗,M,MEDIUM,虎斑色,CHILD,F,F,隘界路,,OPEN,,,2019-04-03,2999-12-31,2019/03/27,2019/03/27,宜蘭縣流浪動物中途之家,,,2019/03/27,宜蘭縣五結鄉成興村利寶路60號,039602350
90751,LAAAG1080326C1-1,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,黑白色,ADULT,F,F,中華一路,,OPEN,,,2019-03-27,2999-12-31,2019/03/27,2019/03/26,高雄市壽山動物保護教育園區,,,2019/03/27,高雄市鼓山區萬壽路350號,07-5519059
88981,GAAAG1080319002,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,白色,ADULT,T,F,湖水路411巷,,OPEN,,,2019-03-19,2999-12-31,2019/03/27,2019/03/19,彰化縣流浪狗中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/c9b16b24-d57d-41a5-8dd0-7c2b25b78697_org.jpg,,2019/03/27,彰化縣員林鎮大峰里阿寶巷426號,04-8590638
35385,AAADG2017090416,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑黃色,,T,F,三鶯大橋,,OPEN,,1/6 7*1(含狂犬) 900138000780096 9/19-移新A11 107/2/12移新A5  107/03/26 5合1 RV.107/10/1-絕育(外) 108/2/16志工移舊A1(緊張，跟舊A1互換),2016-01-06,2999-12-31,2019/03/27,2016/01/06,新北市板橋區公立動物之家,,,2019/03/27,新北市板橋區板城路28-1號,02-89662158
88176,OAAAG1080313001,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,ADULT,T,F,新城,,OPEN,,,2019-03-13,2999-12-31,2019/03/27,2019/03/13,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/c886c8be-1f8a-49f3-8560-b5818b9856be_org.JPG,,2019/03/27,花蓮縣吉安鄉南濱路1段599號,038-421452
27142,OAAAG1061216015,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,ADULT,T,F,壽豐鄉,,OPEN,,,2017-06-14,2999-12-31,2019/03/27,2017/06/14,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/bfb2bd4d-4052-4a03-9204-cc962fd29480_org.JPG,,2019/03/27,花蓮縣吉安鄉南濱路1段599號,038-421452
90740,S080326-03,16,74,臺南市動物之家善化站,狗,F,MEDIUM,黑色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,臺南市動物之家善化站,,,2019/03/26,臺南市善化區東昌里東勢寮1~19號,06-5832399
90739,S080326-02,16,74,臺南市動物之家善化站,狗,M,MEDIUM,黑色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,臺南市動物之家善化站,,,2019/03/26,臺南市善化區東昌里東勢寮1~19號,06-5832399
90738,S080326-01,16,74,臺南市動物之家善化站,狗,M,MEDIUM,黑色,,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,臺南市動物之家善化站,,,2019/03/26,臺南市善化區東昌里東勢寮1~19號,06-5832399
90730,EAAAG1080326006,9,96,苗栗縣生態保育教育中心,貓,F,SMALL,虎斑色,ADULT,F,F,頭份市尖下里,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,苗栗縣生態保育教育中心,http://asms.coa.gov.tw/amlapp/upload/pic/654f1dec-fe9b-4df4-8821-2663c91deadc_org.jpg,,2019/03/26,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,037-558228
90729,EAAAG1080326005,9,96,苗栗縣生態保育教育中心,貓,F,SMALL,虎斑色,ADULT,F,F,苗栗市維新里,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,苗栗縣生態保育教育中心,http://asms.coa.gov.tw/amlapp/upload/pic/44823b49-dfc8-4d49-b211-25525262a8d5_org.jpg,,2019/03/26,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,037-558228
90728,EAAAG1080326004,9,96,苗栗縣生態保育教育中心,狗,M,MEDIUM,黃色,ADULT,F,F,獅潭鄉新店村,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,苗栗縣生態保育教育中心,http://asms.coa.gov.tw/amlapp/upload/pic/825c3b05-3d67-4609-b19e-6f08ccfc1143_org.jpg,,2019/03/26,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,037-558228
90727,EAAAG1080326003,9,96,苗栗縣生態保育教育中心,狗,M,MEDIUM,黑色,ADULT,F,F,卓蘭鎮上新里,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,苗栗縣生態保育教育中心,http://asms.coa.gov.tw/amlapp/upload/pic/5cb80004-cc2d-4b46-a043-b2a76268ae46_org.jpg,,2019/03/26,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,037-558228
90724,CAAAG1080326013,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,虎斑色,CHILD,T,F,中正三路,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/43b11b14-0f70-42fb-806e-7ec4a5c17a05_org.JPG,,2019/03/26,桃園市新屋區永興里大牛欄117號,03-4861760
90719,AAACG1080326010,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑白色,,F,F,崙尾寮巷3號,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,新北市新店區公立動物之家,,,2019/03/26,新北市新店區安泰路235號,02-22159462
90715,AAACG1080326007,3,51,新北市新店區公立動物之家,貓,F,SMALL,三花色,,F,F,安泰路,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/f42722dc-94df-4a32-8a26-ec47d03e7580_org.jpg,,2019/03/26,新北市新店區安泰路235號,02-22159462
90714,AAADG2019032605,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,虎斑色,,F,F,二鬮路,,OPEN,,900138001022595,2019-03-26,2999-12-31,2019/03/26,2019/03/26,新北市板橋區公立動物之家,,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
31552,106042204,2,49,臺北市動物之家,狗,M,MEDIUM,,ADULT,T,F,,,OPEN,(所內絕育)大家好~我的名字叫多寶，乖巧的我現在住在動物之家了，喜歡交朋友的我，等著你來找我玩唷!,,2017-04-22,2999-12-31,2019/03/26,2017/04/22,臺北市動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/23644_106042204_1_org.jpg,,2019/03/26,臺北市內湖區潭美街852號,02-87913254
88630,GAAAG1080315001,11,69,彰化縣流浪狗中途之家,狗,M,SMALL,黑色,CHILD,T,F,彰新路7段,,OPEN,右眼萎縮,,2019-03-15,2999-12-31,2019/03/26,2019/03/15,彰化縣流浪狗中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/ac355383-fe6c-467a-879f-936df7f6fe38_org.jpg,,2019/03/26,彰化縣員林鎮大峰里阿寶巷426號,04-8590638
77102,AAADG2018121904,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑色,,F,F,明志街一段,,OPEN,,名：黑黑 107/03/09 8合1 狂犬  107/12/19棄養原因：無地方養          108/2/13調籠位新A5 108/3/26空間調整移舊B9,2018-12-19,2999-12-31,2019/03/26,2018/12/19,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/73d476ea-2e3a-4e05-9467-9c16ffbb825e_org.JPG,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
77106,AAADG2018121907,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,黑色,,F,F,明志街一段,,OPEN,,名：妹妹 107/03/09 8合1 狂犬  107/12/19棄養原因：無地方養 108/2/13調籠位新A5 108/3/26空間調整移舊B9,2018-12-19,2999-12-31,2019/03/26,2018/12/19,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/c28924a5-e19d-48f5-a20a-579309b9b9ef_org.JPG,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
76301,AAADG2018121202,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黃色,,T,F,民權路,,OPEN,,107/12/09 10合1 狂犬 棄養原因：咬傷家人 108/1/18空間調整移NA11 108/3/26空間調整移舊A22,2018-12-12,2999-12-31,2019/03/26,2018/12/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5996ef0f-c76e-4419-8b35-b5f418629053_org.JPG,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
90685,LAABG108032602,17,76,高雄市燕巢動物保護關愛園區,狗,M,MEDIUM,黃色,CHILD,F,F,霸煙路,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/b1c40b2c-0a11-4d86-8b07-090ab2a30582_org.JPG,,2019/03/26,高雄市燕巢區師大路100號,07-6051002
86202,LAAAG1080223A25-2,17,75,高雄市壽山動物保護教育園區,狗,F,BIG,黑色,ADULT,F,F,新疆路,,OPEN,,,2019-02-23,2999-12-31,2019/03/26,2019/02/23,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/7d320955-776d-46c9-a615-b6e8de57c2f2_org.JPG,,2019/03/26,高雄市鼓山區萬壽路350號,07-5519059
86203,LAAAG1080223A25-1,17,75,高雄市壽山動物保護教育園區,狗,F,MEDIUM,黑色,ADULT,F,F,新疆路,,OPEN,,,2019-02-23,2999-12-31,2019/03/26,2019/02/23,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/0144dda6-a6ca-4aa0-99b9-bc4613a121fa_org.JPG,,2019/03/26,高雄市鼓山區萬壽路350號,07-5519059
80227,LAAAG1080114A24-1,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,黑色,ADULT,F,F,觀音山風景區,,OPEN,,,2019-01-14,2999-12-31,2019/03/26,2019/01/14,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/1cdc318b-1cb4-40bc-8856-0551e39352bf_org.JPG,,2019/03/26,高雄市鼓山區萬壽路350號,07-5519059
79269,LAAAG1080109A24-1,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,黑色,ADULT,F,F,籬仔內,,OPEN,,※1月31日 開放認養,2019-01-31,2999-12-31,2019/03/26,2019/01/09,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/acec526c-0dee-42cb-afa5-3b9090ea93ab_org.JPG,,2019/03/26,高雄市鼓山區萬壽路350號,07-5519059
90684,CAAAG1080326003,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,新竹縣湖口鄉和興村山葉路６１０巷,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/890e3798-3d76-4a54-b59e-aed449fdab4a_org.JPG,,2019/03/26,桃園市新屋區永興里大牛欄117號,03-4861760
90682,PAAAG1080326001,21,83,澎湖縣流浪動物收容中心,狗,M,BIG,虎斑色,,F,F,西文里福進修理廠,,OPEN,,,2019-04-02,2999-12-31,,2019/03/20,澎湖縣流浪動物收容中心,,,,澎湖縣馬公市烏崁里260號,06-9213559
90441,PAAAG1080323001,21,83,澎湖縣流浪動物收容中心,狗,N,BIG,黑色,,F,F,觀音亭旁營區裡頭,,OPEN,,,2019-03-30,2999-12-31,2019/03/26,2019/03/18,澎湖縣流浪動物收容中心,,,2019/03/26,澎湖縣馬公市烏崁里260號,06-9213559
90065,LAABG108032004,17,76,高雄市燕巢動物保護關愛園區,狗,M,MEDIUM,黑色,ADULT,F,F,永新路,,OPEN,,,2019-03-20,2999-12-31,2019/03/26,2019/03/20,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/4586127f-8344-438b-8d90-ded948ff842c_org.JPG,,2019/03/26,高雄市燕巢區師大路100號,07-6051002
90663,1080286,5,78,宜蘭縣流浪動物中途之家,貓,N,BIG,虎斑白色,ADULT,F,F,幸福路,,OPEN,,,2019-04-02,2999-12-31,2019/03/26,2019/03/26,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/b741ed3f-6179-435c-8dde-dc53e7886f91_org.jpg,,2019/03/26,宜蘭縣五結鄉成興村利寶路60號,039602350
90662,1080285,5,78,宜蘭縣流浪動物中途之家,貓,M,BIG,虎斑色,ADULT,F,F,幸福路,,OPEN,,,2019-04-02,2999-12-31,2019/03/26,2019/03/26,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/4752a6a4-cafd-4f00-92e8-c3c55ea4254c_org.jpg,,2019/03/26,宜蘭縣五結鄉成興村利寶路60號,039602350
90656,1080284,5,78,宜蘭縣流浪動物中途之家,狗,M,BIG,黃色,ADULT,F,F,桂林,,OPEN,,,2019-04-02,2999-12-31,2019/03/26,2019/03/26,宜蘭縣流浪動物中途之家,,,2019/03/26,宜蘭縣五結鄉成興村利寶路60號,039602350
90064,LAABG108032003,17,76,高雄市燕巢動物保護關愛園區,狗,F,MEDIUM,黑色,CHILD,F,F,永新路,,OPEN,,,2019-03-20,2999-12-31,2019/03/26,2019/03/20,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/3ab6ab56-70ad-492e-b570-f0ba8ea50028_org.JPG,,2019/03/26,高雄市燕巢區師大路100號,07-6051002
76959,CAAAG1071218009,6,61,桃園市動物保護教育園區,狗,F,SMALL,黑色,CHILD,F,F,大同里萬壽路二段６０１巷內,,OPEN,,,2018-12-20,2999-12-31,2019/03/26,2018/12/18,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/2cce0762-fff7-4a97-a120-29d4390337dd_org.JPG,,2019/03/26,桃園市新屋區永興里大牛欄117號,03-4861760
77990,CAAAG1071227007,6,61,桃園市動物保護教育園區,狗,F,SMALL,黑色,CHILD,F,F,大同里萬壽路二段601巷內,,OPEN,,,2018-12-27,2999-12-31,2019/03/26,2018/12/27,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/5c85d984-073d-4028-8693-366a87016b07_org.JPG,,2019/03/26,桃園市新屋區永興里大牛欄117號,03-4861760
90655,AAADG2019032601,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,黑色,,F,F,民安路,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,新北市板橋區公立動物之家,,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
53332,AAADG2018062101,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,黑色,,T,F,正義街,,OPEN,,107/6/20-7X1.RV 107/10/08移舊A1志工 108/2/16 志工移舊A22(舊A1跟舊A22互換) 108/3/26移回舊A1,2018-07-21,2999-12-31,2019/03/26,2018/06/21,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/01662d4b-8c54-42a8-8816-9e3ecec2b99a_org.JPG,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
43928,AAADG2018041304,3,50,新北市板橋區公立動物之家,狗,N,MEDIUM,黃色,,F,F,小坪頂,,OPEN,,107/02/07 5合1+狂犬  晶片900138000919572 108/2/16志工移舊A22(舊A1跟舊A22互換) 108/3/26移回舊A1,2018-04-13,2999-12-31,2019/03/26,2018/04/13,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/c4aa4e0f-ee8c-48e3-b8fb-bfa5226d1edf_org.JPG,,2019/03/26,新北市板橋區板城路28-1號,02-89662158
88786,LAAAG1080317Q12-1,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,F,翠屏路,,OPEN,,,2019-03-17,2999-12-31,2019/03/26,2019/03/17,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/c939ce27-c6b0-41b4-ba17-98a7e2f1b7d2_org.JPG,,2019/03/26,高雄市鼓山區萬壽路350號,07-5519059
90640,LAAAG1080326C1,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,虎斑色,ADULT,F,F,北平二街,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,高雄市壽山動物保護教育園區,,,2019/03/26,高雄市鼓山區萬壽路350號,07-5519059
90631,AAAEG1080326002,3,53,新北市中和區公立動物之家,貓,M,MEDIUM,黑色,ADULT,F,F,承天路6號,,OPEN,,,2019-03-26,2999-12-31,2019/03/26,2019/03/26,新北市中和區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/46bf4a07-ce32-49c1-a91b-70ad2d01890a_org.jpg,,2019/03/26,新北市中和區興南路三段100號,02-86685547
90623,MAAAG1080325009,18,77,屏東縣公立犬貓中途之家,狗,F,SMALL,黃色,,F,F,內埔鄉,,OPEN,,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/9754255b-90ca-4db1-ba5e-137cd56c3251_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90621,MAAAG1080325008,18,77,屏東縣公立犬貓中途之家,狗,F,SMALL,黃色,,F,F,內埔鄉,,OPEN,,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/d55069f5-cbd1-4fc9-974a-beffc50b1f63_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90620,MAAAG1080325007,18,77,屏東縣公立犬貓中途之家,狗,F,SMALL,黃色,,F,F,內埔鄉,,OPEN,,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/42d9b07c-9990-49c1-933a-53c43eb84539_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90619,MAAAG1080325006,18,77,屏東縣公立犬貓中途之家,狗,F,SMALL,黑色,,F,F,內埔鄉,,OPEN,,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/11bef0bc-4719-4b5b-a69a-2ece494f318e_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90618,MAAAG1080325005,18,77,屏東縣公立犬貓中途之家,狗,F,SMALL,黑色,,F,F,內埔鄉,,OPEN,,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/6f8edad7-31cc-4058-b727-2a86e6f2fb42_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90616,MAAAG1080325003,18,77,屏東縣公立犬貓中途之家,貓,N,SMALL,虎斑色,ADULT,T,F,潮州鎮,,OPEN,超級親人,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/99fe8516-0380-4137-8108-68519d28b819_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90617,MAAAG1080325004,18,77,屏東縣公立犬貓中途之家,貓,N,SMALL,花色,,T,F,潮州鎮,,OPEN,,,2019-03-22,2999-12-31,2019/03/25,2019/03/22,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/4c7694c5-2dd9-4022-86ae-362fd7c142a6_org.jpg,,2019/03/25,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
90579,LAAAG1080325B5-1,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,黃色,ADULT,F,F,麒麟巷,,OPEN,犬隻基礎訓已完成，適合早中晚能帶牠出去散步的家庭飼養,,2018-12-07,2999-12-31,2019/03/25,2019/03/25,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e04a8b61-492d-4b56-ac76-f4000ee707d5_org.JPG,,2019/03/25,高雄市鼓山區萬壽路350號,07-5519059
90578,LAAAG1080325B5,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,黑色,ADULT,F,F,清潔隊,,OPEN,犬隻基礎訓完成，親人，活潑好動,,2018-12-07,2999-12-31,2019/03/25,2019/03/25,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/5d57a186-941e-414f-9093-4f6cce2425f1_org.JPG,,2019/03/25,高雄市鼓山區萬壽路350號,07-5519059
90594,LAABG108032506,17,76,高雄市燕巢動物保護關愛園區,狗,M,MEDIUM,黑色,CHILD,F,F,橫通巷,,OPEN,,,2019-03-25,2999-12-31,2019/03/25,2019/03/25,高雄市燕巢動物保護關愛園區,,,2019/03/25,高雄市燕巢區師大路100號,07-6051002
90593,LAABG108032505,17,76,高雄市燕巢動物保護關愛園區,狗,M,BIG,黑色,ADULT,F,F,中興路,,OPEN,,,2019-03-25,2999-12-31,2019/03/25,2019/03/25,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/fd46224a-4c79-482e-9795-8ee6e1f77f3c_org.JPG,,2019/03/25,高雄市燕巢區師大路100號,07-6051002
90589,LAABG108032504,17,76,高雄市燕巢動物保護關愛園區,狗,M,MEDIUM,黑色,CHILD,F,F,永新路,,OPEN,,,2019-03-25,2999-12-31,2019/03/25,2019/03/25,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/3f6e97b5-01f1-4abd-b6c9-f4442cad6db9_org.JPG,,2019/03/25,高雄市燕巢區師大路100號,07-6051002
90588,LAABG108032503,17,76,高雄市燕巢動物保護關愛園區,狗,F,MEDIUM,黑色,CHILD,F,F,永新巷,,OPEN,,,2019-03-25,2999-12-31,2019/03/25,2019/03/25,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/1a4f8ba7-2c61-49d8-91fb-c770fcc4d64c_org.JPG,,2019/03/25,高雄市燕巢區師大路100號,07-6051002
