"統一編號","商業名稱","商業地址","登記狀態"
"69900527","比比星球犬舍","高雄市路竹區復興路３２７巷１３６弄６８號１、２樓","歇業／撤銷"
"69907057","窩牛寵物旅館","高雄市鼓山區瑞豐街１３４號１樓","核准設立"
"69936855","瑪琦寵物美容","高雄市鳥松區大仁南路１２號","核准設立"
"70864231","元彰寵物店","彰化縣彰化市大同里成功路127號","核准設立"
"70867461","雷克斯愛犬美容屋","彰化縣鹿港鎮埔崙里民權路八號","核准設立"
"70868481","六福犬莊","彰化縣彰化市福安里華山路一號","核准設立"
"70871845","周佳名犬屋","彰化縣伸港鄉泉州村泉州路20之1、2號","遷他縣市"
"70871845","周佳名犬屋","臺中市西屯區何厝里青海路一段３之１號１至３樓","核准設立"
"70921845","創意寵物工作室","宜蘭縣羅東鎮仁愛里復興路三段一三五巷八弄一六號一樓","核准設立"
"70921872","寶貝狗寵物美容專門店","宜蘭縣羅東鎮仁和里民族路四七號一樓","歇業／撤銷"
"70925960","博美名犬狗園","宜蘭縣宜蘭市建軍里泰山路二００號一樓","核准設立"
"70934948","史奴比寵物美容店","宜蘭縣羅東鎮中山里中山路三段一七六號一樓","歇業／撤銷"
"70991763","叮噹寵物坊","高雄市鳳山區老爺里凱旋路２１３號一樓","歇業／撤銷"
"71214783","東洋犬舍","高雄市梓官區忠孝路２３７之１號１樓","核准設立"
"72314070","貓均悅坊","臺中市西區公民里忠勤街９８號１樓、２樓","核准設立"
"72314249","寵物城市美容設計坊","臺中市南屯區河南路四段４７２之３號 １樓、２樓","核准設立"
"72314402","胡同實業社","臺中市大里區仁化里善化路１６６巷７６弄１３號２樓","歇業／撤銷"
"72317105","點點屋寵物美容坊","臺中市北屯區廍子里太原路三段１３８７號１樓","核准設立"
"72319602","啵希寵物美容坊","臺中市南屯區三厝里黎明路二段６９８號１樓、２樓","歇業／撤銷"
"72320185","三口組寵物安親坊","臺中市北屯區北屯路２００巷２４號１樓","核准設立"
"72321282","毛小孩的美宿館","臺中市北屯區水景里軍功路一段４６７號１樓、２樓","核准設立"
"72321826","柔妮寵物概念館","臺中市豐原區陽明里樂天街６０號１樓","核准設立"
"72325029","家興鬆獅犬舍","臺中市大肚區頂街里平等街１６９號１、２樓","核准設立"
"72325230","有狗好商行","臺中市南屯區豐樂里文心南六路１９號二樓","核准設立"
"72325317","凱特城堡貓旅店","臺中市龍井區新庄里遊園南路３１４巷９６號１樓","歇業／撤銷"
"72327069","嘟比商行","臺中市西屯區福聯里福瑞街８２號２樓","核准設立"
"72330424","花花寵物美容會館","臺中市北區金龍里三民路三段２８５號１樓","核准設立"
"72335259","馬爺狗鋪","臺中市西屯區大鵬里文心路三段３０１號２樓、３樓","核准設立"
"72335357","黃金時代寵物美容坊","臺中市南屯區大業里大墩十四街１８１號","核准設立"
"72337783","芊岳寵物美容坊","臺中市北屯區北京里太原路三段２７５號１樓","歇業／撤銷"
"72338158","總柴犬舍","臺中市中區公園路１１１號、１１１之１號１樓","核准設立"
"72343624","迎嘉犬舍","臺中市豐原區陽明里雙龍街１１號１樓，２樓","核准設立"
"72345377","霏霏寵物度假會館","臺中市北屯區和平里和福路６６號２樓","核准設立"
"72348374","玖星犬舍","臺中市豐原區三村里三和路３５４巷９７弄６０號","核准設立"
"72349280","朵樂詩寵物美容店","臺中市北屯區水景里景和街３４６號１樓","核准設立"
"72349514","日光寓貓咪旅館","臺中市南區樹義里文心南路８２１號３樓","核准設立"
"72349649","洪家莊犬舍","臺中市石岡區金星里石岡街金川巷２４號３樓","核准設立"
"72359913","帕皮斯寵物沙龍","臺中市西屯區上安里上安路８４巷２０號","核准設立"
"72364140","全球犬舍","彰化縣彰化市中山路3段440號","核准設立"
"72364269","星球寵物動物樂活館","南投縣埔里鎮西門里信義路837號","核准設立"
"72378432","比比熊寵物美容工坊","彰化縣員林市南平里雙平路131號","核准設立"
"72379066","中華莊犬舍","彰化縣彰化市中山里中山路2段644巷62-1號","歇業／撤銷"
"72380319","壹零壹名犬坊","彰化縣社頭鄉仁雅村民權路71號","核准設立"
"72385264","四福犬舍","彰化縣芬園鄉楓坑村楓林街268巷276號","核准設立"
"72386881","戀戀寵物生活館","彰化縣彰化市崙美路607號","核准設立"
"72387299","伊麗國際犬舍","彰化縣花壇鄉崙雅村花秀路589號","核准設立"
"72390203","點點寵物沙龍會館","彰化縣北斗鎮西安里四維路60巷1號1樓","遷他縣市"
"72390203","點點寵物沙龍會館","臺中市西區平和里民權路１６１之１號","核准設立"
"72390230","貝比樂園寵物生活館","彰化縣伸港鄉新港路176號1樓","核准設立"
"72392223","嚕嚕叩寵物旅館","彰化縣員林市仁美里萬年路3段334號3樓","核准設立"
"72402088","昇嶠博美犬舍","雲林縣土庫鎮崙內里崙內路11之7號","停業"
"72408891","愛育寵物美容坊","雲林縣麥寮鄉麥津村中正路１３０號","核准設立"
"72412023","布魯克寵物美容企業社","雲林縣斗六市三平里上海路81號1、2樓","核准設立"
"72415561","夜猫子猫舍","雲林縣虎尾鎮頂溪里中興路16號","核准設立"
"72418032","太原莊犬舍","雲林縣虎尾鎮芳草里芳草48之32號","核准設立"
"72420001","郭家莊犬舍","雲林縣土庫鎮石廟里馬光路一段8號","核准設立"
"72428566","莎薇寵物時尚苑","南投縣草屯鎮明正里中山街349號一樓","停業"
"72445220","聯合狗寵物","彰化縣溪州鄉三圳村莊內巷臨4之1號1樓","核准設立"
"72453115","咪寶寵物坊","臺中市西屯區福聯里國際街２５之１號","核准設立"
"72465597","少年杍犬舍","苗栗縣後龍鎮復興里11鄰建興路135之12號","核准設立"
"72471303","樂沛寵物美容","苗栗縣苗栗市文聖里文發路200號","核准設立"
"72472534","大型台灣犬生態園區","苗栗縣公館鄉館東村3鄰大東路6之2號","核准設立"
"72495473","育德犬莊","彰化縣田尾鄉柳鳳村柳鳳路581巷99號","核准設立"
"72495614","瑞豐犬舍","彰化縣伸港鄉泉州村中山路282號","核准設立"
"72496212","萌寵帝國犬舍","彰化縣福興鄉番婆村南環路1段256號","核准設立"
"72496873","家飛兒商行","彰化縣福興鄉橋頭村彰鹿路7段373號1樓","核准設立"
"72497943","長庚堂犬舍","彰化縣員林市中正里林森路290號4樓之1","核准設立"
"72499631","養樂多名犬培育場","彰化縣北斗鎮七星里斗功路190巷臨33號","核准設立"
"72499870","靚綻貓坊","彰化縣秀水鄉安東村彰水路1段235巷1號","核准設立"
"72500145","曹家犬舍","彰化縣花壇鄉灣東村灣東路422號","核准設立"
"72500335","阿魯瑪犬舍","彰化縣員林市萬年里員水路2段421巷72弄16號","核准設立"
"72500428","神林犬舍","彰化縣埔心鄉羅厝村羅厝路1段123號","核准設立"
"72500476","元鑫犬舍","彰化縣埔心鄉瓦北村源泉路2段160號","核准設立"
"72500659","敖世界犬舍","彰化縣彰化市寶廍里寶聖路123巷1號","核准設立"
"72501340","威竹犬舍","彰化縣二林鎮外竹里中南巷36之6號","核准設立"
"72502474","富成犬舍","彰化縣員林市西東里浮圳路1段219巷82號","核准設立"
"72503369","歐霸犬舍","彰化縣永靖鄉光雲村光雲巷118弄臨35號","核准設立"
"72503683","好比特犬舍","彰化縣和美鎮鎮平里彰草路2段601號","核准設立"
"72504162","高美莊犬舍","彰化縣和美鎮源埤里嘉佃路477號1樓","停業"
"72504711","拓威犬舍","彰化縣彰化市復興里自由街138號","核准設立"
"72504894","大旺犬舍","彰化縣田中鎮平和里山脚路5段100巷298弄臨20-1號","核准設立"
"72505471","智鴻犬舍","彰化縣北斗鎮七星里民族路57巷11號","核准設立"
"72505900","皇族愛犬屋","彰化縣田尾鄉新生村延平路221號","核准設立"
"72506252","漂亮寶貝寵物生活館","彰化縣溪湖鎮湖西里二溪路1段284號","核准設立"
"72506886","加賀貓舍","彰化縣彰化市信義里民生路317巷19號1樓","核准設立"
"72507365","貓皇居舍","彰化縣埤頭鄉平原村和平路520-3號","核准設立"
"72507800","夏慕妮貓舍","彰化縣員林市鎮興里山腳路3段2巷263號","核准設立"
"72508569","那羅犬舍","彰化縣埔心鄉東門村中正路1段臨106號","核准設立"
"72508694","莘蒂貓舍","彰化縣社頭鄉美雅村民生路131號3樓","核准設立"
"72509075","大松發台灣犬舍","彰化縣社頭鄉廣興村中山路1段729號","核准設立"
"72509103","昊旺犬舍","彰化縣二林鎮東和里樂群街20號","核准設立"
"72509119","建順寵物館","彰化縣彰化市卦山里公園路1段149號","核准設立"
"72509589","西安犬舍","彰化縣溪湖鎮西勢里西安路236巷12弄13號","核准設立"
"72509764","尊天寶犬舍","彰化縣埤頭鄉庄內村光明路315巷9號","核准設立"
"72509770","福隆犬舍","彰化縣芳苑鄉路平村平等巷4號","核准設立"
"72512395","喜鉞名犬舍","臺中市霧峰區舊正里新豐路８２號","核准設立"
"72515294","舒梳汪寵物美容","臺中市西區昇平里民生路４８９號１樓、２樓","核准設立"
"72516028","長春商行","臺中市南屯區豐樂里文心南二路４４７號２樓","核准設立"
"72516701","幸福貓坊","臺中市西屯區福科路３１０號１樓、２樓、地下１樓","核准設立"
"72517589","米魯之家商店","臺中市西屯區西平里福星北三街３３巷７１號１樓","核准設立"
"72519094","家寶魔力貓舍","臺中市大里區內新里內新街４７之２號２，３樓","歇業／撤銷"
"72520135","艾希艾貓旅社","臺中市西區忠明里美村路一段９３號３樓","核准設立"
"72520938","瑪斯犬舍","臺中市東區復興路四段１７巷１２號１樓，地下１樓","歇業／撤銷"
"72523647","史努比寵物屋","臺中市太平區勤益里中山路一段１６２巷３０弄２號","歇業／撤銷"
"72524195","永繼銘犬舍","臺中市大里區中興路二段７８４巷４號","核准設立"
"72525173","喜悅寵物精品犬舍","臺中市大里區新南路２２５號１樓、２樓、３樓","核准設立"
"72527708","窩窩寵物美學","臺中市大里區瑞城里成功路１５０號１樓","歇業／撤銷"
"72528376","貓咪總動員館","臺中市豐原區田心里中山路８７號１４樓之３","核准設立"
"72528755","艾蔓蕾貓屋","臺中市烏日區三和里高鐵路一段１２號","核准設立"
"72530210","優美犬屋","臺中市霧峰區萊園里萊園路８５之１號１樓","核准設立"
"72530226","秋鳳莊寵物店","臺中市烏日區溪埧里溪南路一段１２６巷９１弄５２號１樓","核准設立"
"72530611","新峰銘犬舍","臺中市太平區成功東路２７７號７樓","核准設立"
"72530627","閃電惡霸犬舍","臺中市豐原區西湳里國豐路一段６９１巷２０號","核准設立"
"72530632","阿不拉犬舍","臺中市豐原區三村里合作街１３４號１樓","核准設立"
"72531999","野小孩犬舍","臺中市烏日區九德里長春街２７１號","核准設立"
"72532152","九德犬舍","臺中市西區公德里公益路３４３之２號５樓","核准設立"
"72533357","編緣貓企業社","臺中市南屯區大英街２９５號１、２樓","核准設立"
"72533716","喵星人寵物生活用品店","臺中市西區公平里精誠路３５號１樓","核准設立"
"72534813","優寶犬舍","臺中市東勢區上城里上城街２０巷６１號１樓、３樓","核准設立"
"72535849","夢幻玩具貴賓犬美學館","臺中市大里區東興里國光路二段５４０之２號１樓、２樓、３樓","核准設立"
"72537255","福興犬舍","臺中市南區福興里福新街５２號５樓","核准設立"
"72538873","甜甜寵物訓練沙龍會館","臺中市西區公正里大墩十街１２號１、２樓","核准設立"
"72540152","萌娜麗莎貓舍","臺中市北屯區興安路二段１７號５樓之２","核准設立"
"72542222","喜喜商行","臺中市西區大忠里五權七街２０６號１樓","核准設立"
"72543186","三生三世布偶貓舍","臺中市北屯區廍子里軍福十三路３６之６６號","核准設立"
"72543192","拓帕斯貓舍","臺中市豐原區中興里成功路８１號","核准設立"
"72543215","海風堂日系犬犬舍","臺中市外埔區水頭二路３６號","核准設立"
"72544191","阿彭寵物美容屋","臺中市北區新興里精武路３２０之５號１樓及地下１樓","核准設立"
"72544256","愛喵生活館","臺中市北屯區和平里軍福九路３８６號１樓，４樓","核准設立"
"72545614","狗狗你好寵物美容","臺中市東區合作里進化路２７２之５號１樓","核准設立"
"72548231","柔柔貓坊","臺中市豐原區圓環東路２８１巷１８弄１號３樓、４樓","核准設立"
"72548247","天美莊秋田犬犬舍","臺中市潭子區潭秀里潭富路一段236號","核准設立"
"72548458","毛孩寵物生活館","臺中市南屯區永定里永春路１１之６號","核准設立"
"72548534","奇諾貓旅館","臺中市西區昇平里福人街４４巷２號１樓","核准設立"
"72549891","聖豐犬舍","臺中市霧峰區本鄉里光明街18巷1號","核准設立"
"72550833","熊嘟朗皇家藍英短貓舍","臺中市南區和平里工學北路１０６號１樓及２樓","核准設立"
"72551214","梅島動物工作坊","臺中市西屯區永安里西屯路三段１４８之３７號１樓","核准設立"
"72551333","優荳貓坊","臺中市大里區仁化里工業路宏巨二巷２弄５４號","核准設立"
"72551848","愛麗絲的寵物樂園","臺中市南屯區楓樹里樂田巷２之３４號１樓","核准設立"
"72552142","張美琪的家","臺中市沙鹿區北勢里北英路９號","核准設立"
"72552760","沐森寵物沙龍","臺中市北區崇德里太原路三段７８之５號２樓","核准設立"
"72553178","暐鑫貓坊","臺中市太平區長億里長億一街２號１樓及２樓","核准設立"
"72553183","蒙地卡羅貓舍","臺中市西區公德里精誠十八街９號１樓及２樓","核准設立"
"72553682","夏卡爾布偶貓商行","臺中市外埔區水美里水美路１０９之４號１樓、夾層","核准設立"
"72555746","汪大爺寵物美容館","臺中市東區東橋里大振街３０號１樓","核准設立"
"72556034","揚擡企業社","臺中市沙鹿區竹林里七賢路２巷２號１樓","核准設立"
"72556800","喵老大寵物店","臺中市潭子區福仁里福潭路１４３巷５８弄５號１、２樓","核准設立"
"72556816","念念幸福貓","臺中市大肚區自強里中沙路１６４巷３弄１１２之１號","核准設立"
"72558716","皇室美貓社","臺中市中區公園里成功路１２７號１、２樓","核准設立"
"72559790","華馨寵物美學館","臺中市西區公正里向上路一段４３６號","核准設立"
"72561276","寵曖狗狗生活館","臺中市中區大誠里民族路２２３號１、２樓","核准設立"
"72568622","伍吉犬舍","南投縣草屯鎮石川里碧興路二段902巷50之2號","核准設立"
"72568989","楊記狗舍","南投縣竹山鎮延山里鹿山路613之1號一樓","核准設立"
"72597632","有好寵物","臺中市西區忠誠里博館路２１３號","核准設立"
"72613078","富得寵物商店","新北市林口區仁愛路2段19號(1樓)","歇業／撤銷"
"72627495","貝比寵物企業社","宜蘭縣宜蘭市孝廉里新興路216號一樓","核准設立"
"72636121","嘉芳寵物美容工作室","基隆市仁愛區忠四路34號","核准設立"
"72637091","貓老大寵物用品店","基隆市仁愛區仁二路92號1樓","核准設立"
"72641124","圓圓狗寵物美容館","基隆市信義區深澳坑路1-38號1樓","核准設立"
"72641166","呼嚕喵貓舍","基隆市安樂區安樂路一段207號","核准設立"
"72648230","百顆企業社","新北市新莊區幸福東路118號","核准設立"
"72649863","米頡寵物美容","新北市三重區仁愛街709號(1樓)","核准設立"
"72656569","可洛寵物沙龍旅館","新北市蘆洲區重陽一街13號(1樓)","核准設立"
"72660487","超級國際專業犬舍","新北市新莊區中正路251巷34號","廢止"
"72663956","美麗國度實業社","新北市新莊區新興街26號(1樓)","核准設立"
"72666320","鑫猋惡霸犬舍","新北市八里區中華路2段460號","核准設立"
"72679269","享窩窩貓旅工作室","新北市板橋區長江路1段136巷10號(1樓)","核准設立"
"72687893","俊誠商行","新北市板橋區莊敬路40號(1樓)","核准設立"
"72702091","佳仁名犬屋","新竹縣湖口鄉民生街296號","核准設立"
"72702563","向日葵寵物","新竹縣竹北市中山路133號","核准設立"
"72755792","寵愛芳療動物旅館","新竹市東區東園里光復路二段８８６號一樓","核准設立"
"72779648","汪吉寵物美容館","新北市林口區文化三路2段310號","核准設立"
"72786205","寵沐企業社","新北市林口區文化三路1段447巷31號(1樓)","核准設立"
"72792184","聚點寵物生活館","新竹縣竹北市鹿場里成功十一街116號1樓","核准設立"
"72793727","久石企業社","新竹縣關西鎮北斗里中豐路二段42號","核准設立"
"72822429","波妞寵物美容工作室","基隆市安樂區基金一路135巷5弄6號1樓","核准設立"
"72822949","鳴人貓屋","基隆市中正區新豐街251巷10弄11號1樓","核准設立"
"72823953","八一貓坊","基隆市暖暖區暖碇路15巷81號1樓","核准設立"
"72824974","喵腳印商行","基隆市信義區深澳坑路172巷44-4號1樓","核准設立"
"72844839","旺巷寵物","花蓮縣花蓮市國風里建林街26號1樓","核准設立"
"72850661","向陽犬舍","花蓮縣吉安鄉慶豐村吉安路2段313號","核准設立"
"72861203","顏氏犬舍","新北市五股區民義路1段138號","核准設立"
"72863130","仔犬之戀寵物工作室","新北市新店區光明街126號(1樓)","核准設立"
"72865313","板橋帝寶寵物社","新北市板橋區文化路2段109之2號(1樓)","核准設立"
"72865480","泡茶貓寵物坊","新北市三芝區公正街25號(1樓)","核准設立"
"72873685","金惡霸企業社","新北市泰山區明志路1段161號","核准設立"
"72874925","遇見佩特商行","新北市永和區永利路154號","核准設立"
"72875327","艾莎寵物美容","新北市土城區廣福街33號(1樓)","核准設立"
"72875641","仁心寵物坊","新北市中和區南華路60號","核准設立"
"72886942","揪甘心寵物美容旅館","新竹市東區振興里南大路668號一樓","核准設立"
"72887040","貓來玩友善寵物生活館","新竹市北區民富里北大路392號一樓","核准設立"
"72889080","謙德實業社","新竹市香山區頂埔里牛埔東路7號一樓","核准設立"
"72890517","品鑫磊猫客棧","新竹市北區舊社里光華二街108巷12號一樓","核准設立"
"72893330","妮可貓工作室","新竹市北區士林里境福街221號一樓","核准設立"
"72894788","高峰莊犬舍","新竹市東區高峰里寶山路174號一樓","核准設立"
"73783260","寵物樂園商店","新北市永和區永貞路１４７巷１號","核准設立"
"73815684","奇利企業社","桃園市中壢區永興里中央西路一段５７號１樓","歇業／撤銷"
"73826943","魚客集水族館","桃園市桃園區西門里三民路３段２１３號１樓","核准設立"
"73889756","伍福寵物用品店","臺北市士林區文林路32號","廢止"
"73920573","漁之鄉水族館","高雄市楠梓區右昌街７１５號","核准設立"
"74839946","明星寵物美容用品店","基隆市安樂區新崙里基金一路二一四之五號一樓","歇業／撤銷"
"74895221","御達寵物店","臺中市北區賴興里梅川西路四段１８５號１，２樓","核准設立"
"74938495","龍鼎寵物用品店","新北市中和區安平路１２０號","核准設立"
"74961495","愛犬族寵物店","臺南市永康區二王里中山南路708號","歇業／撤銷"
"75060486","天興企業社","高雄市三民區民族１路２４１號","歇業／撤銷"
"76670227","阿達一族寵物美容用品店","基隆市中正區義二路五Ｏ號一樓","核准設立"
"76756189","米其寵物百貨美容屋","新北市新店區建國路７８號１樓","核准設立"
"76760254","旺旺寵物店","新北市新店區中正路539號","核准設立"
"77238214","鴻賓寵物美容之家","臺中市西區公平里忠誠街１３２號一樓","核准設立"
"77940635","蝴蝶蘭犬舍","臺中市中區光復路１０號一樓","核准設立"
"77958108","吉利寵物美容屋","臺中市南屯區田心里五權西路二段４３３號１‧２樓","核准設立"
"78117717","金寵物","南投縣埔里鎮南昌街二六五號","核准設立"
"78121326","伯特利寵物水族用品館","南投縣埔里鎮西門里八德路237號","核准設立"
"78184378","佳佳寵物用品店","新北市土城區中央路１段５３號１樓","核准設立"
"78302972","藍天企業社","新北市新店區安和路２段９３號１樓","核准設立"
"78663166","四海水族館新興分店","臺南市南區日新里新興路483號1樓","歇業／撤銷"
"78674924","愛諾寵物生活館","臺南市中西區協進里臨安路1段16號1樓","核准設立"
"78812715","旺旺寵物用品專門店","桃園市中壢區東興里龍岡路一段２２１號１樓","歇業／撤銷"
"80756823","美達寵物精品店","桃園市中壢區普仁里中山東路二段１０７、１０９號１樓","歇業／撤銷"
"80776089","丹堤寵物用品量販店","新竹市北區民富里經國路二段二一六號一、二樓","歇業／撤銷"
"80785849","狗狗家族寵物美容坊","新竹市東區公園里光復路二段四七三號一樓","核准設立"
"80833510","中台寵物美容店","臺中市西屯區逢甲里福星路６３２號一樓","歇業／撤銷"
"80838705","禾家寵物店","臺中市北屯區舊社里北屯路４６９之５號１樓","歇業／撤銷"
"80889062","小寶貝寵物水族百貨店麥金分店","基隆市安樂區興寮里麥金路七四九號一樓","核准設立"
"80921400","犬多多寵物店","新北市汐止區中正路２９７號１樓","歇業／撤銷"
"80924130","小熊窩寵物坊","新北市板橋區雙十路２段４７巷２７號１樓","歇業／撤銷"
"80924526","華美寵物店","新北市板橋區瑞安街５７號１樓","歇業／撤銷"
"80981526","寶貝家族寵物店","臺北市內湖區內湖路2段317號1樓","歇業／撤銷"
"80987850","吳老師寵物專業美容店","臺北市內湖區康寧路3段189巷12弄9號","歇業／撤銷"
"81002035","樂群寵物大東家生活總舖","高雄市楠梓區樂群路２５９號","核准設立"
"81002181","懿倈寵物世界","高雄市小港區高松路１０８號","核准設立"
"81034780","貓吉圓潤貓舍","高雄市鳳山區中山東路６６巷９０號１樓","核准設立"
"81038596","繽麗貓舍","高雄市仁武區永仁街398號2、4樓","核准設立"
"81038701","繽麗犬舍","高雄市仁武區永仁街398號1樓","核准設立"
"81053569","壹加壹寵物培育","高雄市大寮區鳳林三路４７８巷２２號１樓","核准設立"
"81063911","蘇菲寵物美容","高雄市苓雅區光華一路５２號","核准設立"
"81156988","狗狗好棒寵物沙龍","高雄市左營區榮總路１４１巷２５號１樓","核准設立"
"81157868","佐欣寵物工坊","高雄市仁武區仁光路７２號","核准設立"
"81172657","美的貓園","高雄市前鎮區瑞春街69巷54號","核准設立"
"81173993","迷彩豬吉娃娃博美犬舍","高雄市林園區沿海路4段52號","核准設立"
"81175459","治賢之莊犬舍","高雄市大寮區大寮路745巷8號","核准設立"
"81177153","迷漾狗寵物","高雄市大寮區鳳林三路710號","核准設立"
"81180349","歐若拉寵物沙龍","高雄市左營區華夏路３９５號","核准設立"
"81181261","喵星人貓舍","高雄市旗山區泰安街６６號","核准設立"
"81185766","棉花糖寵物生活坊","高雄市岡山區岡山南路1巷21號1至2樓","核准設立"
"81190992","鍾愛犬舍","高雄市鳳山區文德路57巷29號","核准設立"
"81194738","其樂犬舍","高雄市小港區高坪二十二路７１３之１號","核准設立"
"81195650","飛舞滿天星貓舍","高雄市左營區重立路４１６號","核准設立"
"81196145","乙珍寵物美容精品百貨","高雄市大寮區進學路１之１號","核准設立"
"81196460","波波球貓舍","高雄市仁武區永新二街８３巷１３號四樓","核准設立"
"81206256","愛微笑犬舍","臺南市新市區港墘里中山路13巷37號","核准設立"
"81208894","府城名犬舍","臺南市永康區蔦松里正北三路130巷7號1樓","核准設立"
"81216326","永久寵物美容之坊","臺南市永康區塩行里中正南路636號","核准設立"
"81224803","豪小子犬舍","臺南市安南區長安里長溪路3段380巷202號","核准設立"
"81228667","吉田柴犬莊","臺南市中西區西賢里湖美街263巷16號1樓","核准設立"
"81242422","喵屋企業社","臺南市善化區文昌里中正路385號2樓","核准設立"
"81255559","首相寵物店","臺南市永康區北灣里大同街78號","核准設立"
"81265064","木桶貓旅館","臺南市東區裕聖里裕信路417號","核准設立"
"81268219","凱麗愛犬專業美容","臺南市北區立人里金華路5段26號1樓","核准設立"
"81269857","汪喵歡樂營","臺南市東區中西里勝利路50之5號1、2樓","核准設立"
"81270622","泰泰貓企業社","臺南市新化區護國里民權街24之2號","核准設立"
"81279187","金縈豹貓舍","臺南市鹽水區坔頭港里坔頭港146之1號","核准設立"
"81299938","旺柴犬舍","臺東縣卑南鄉明峰村忠孝路十二巷六之二十九號","核准設立"
"81301821","花爸貓舍","臺東縣臺東市新生里四維路三段十一號六樓","核准設立"
"81307183","華爾茲貓舍","嘉義市西區光路里民生南路４５６巷１３號一樓","歇業／撤銷"
"81308508","華爾茲貓舍","嘉義市西區磚磘里玉康路３１５號一樓","核准設立"
"81323830","安定柴犬莊","臺南市安定區安加里安定249號1樓","核准設立"
"81325204","牛墟犬舍","臺南市七股區大埕里大埕28之54號1樓","核准設立"
"81326055","貝帝犬舍","臺南市將軍區西和里西湖90號","核准設立"
"81326822","東大寵物生活館","臺南市南區南華里中華南路2段418號","核准設立"
"81329969","寶樂犬舍","嘉義縣中埔鄉和美村5鄰司公廍40號附100","核准設立"
"81338762","白金犬舍","臺南市將軍區將貴里將貴63之11號","核准設立"
"81351552","富旺犬舍","屏東縣萬巒鄉新置村中興路1-7號","核准設立"
"81352519","章魚家毛孩生活館","屏東縣屏東市擇仁里自由路81-5號","核准設立"
"81353643","小捲毛寵物美容店","屏東縣長治鄉香楊村瑞光路一段412號","核准設立"
"81355403","長安犬舍","屏東縣鹽埔鄉洛陽村四維路58-8號","核准設立"
"81356466","蘋果樹貓舍","屏東縣屏東市大連里大連路11巷56弄34號","核准設立"
"81356775","家緁貓舍","屏東縣萬丹鄉萬全村成功街2段165號","核准設立"
"81356819","元萍寵物生活犬舍","屏東縣內埔鄉竹圍村信義路368巷58之1號","核准設立"
"81356825","柴犬之家","屏東縣竹田鄉二崙村義和路40巷5號","核准設立"
"81356894","仁群企業社","屏東縣屏東市永安里合作街58號","核准設立"
"81397305","將軍悠瀧莊","臺南市將軍區苓和里苓和9號","核准設立"
"81403806","緣彩貓舍","臺南市將軍區將軍里將富49之5號","核准設立"
"81404538","極致惡霸窟犬舍","臺南市安南區長安里長溪路3段405巷40弄101號","核准設立"
"81405430","貓來了寵物生活館","臺南市北區文元里文賢路1122巷94弄2號1樓","核准設立"
"81406178","樂芙泡泡寵物美容工作室","臺南市安南區淵中里安中路4段13號","核准設立"
"81408197","奧瑞寵物精品館","臺南市東區崇明里中華東路3段399巷31弄2號1樓","核准設立"
"81535124","妙主人寵物用品店","臺中市北區錦平里三民路三段９９號１樓","核准設立"
"81558131","錢櫃愛犬美容屋郡緯分店","臺南市中西區天后里郡緯街39之1號1樓","核准設立"
"81562058","四海水族館北安店","臺南市北區成功里北安路1段132號1樓","歇業／撤銷"
"81565724","遠東國際名犬","臺南市北區成功里西門路4段495號1樓","核准設立"
"81576715","美自愛犬整容屋","臺南市中西區福安里友愛街126號1樓","核准設立"
"81691341","貴美寵物用品店","臺北市大同區塔城街50巷15號1樓","歇業／撤銷"
"81768559","玉輝企業社","新北市樹林區保安街１段５７巷１號","廢止"
"81768559","玉豐企業社","臺北市大安區和平東路3段4號1樓","遷他縣市"
"82004779","阿不拉布偶貓舍","新竹縣竹東鎮上館里光武街８２號","核准設立"
"82005382","金石犬舍","新竹縣竹北市東興路一段267號1樓","核准設立"
"82010049","狗窩窩犬舍","新竹縣新埔鎮文山里文華路19號","核准設立"
"82017541","微微一笑狗狗旅館","新竹縣新豐鄉中崙村2鄰中崙38-8號","核准設立"
"82088664","愛心鼻寵物總合服務工作室","新北市土城區清水路235巷16號(1樓)","核准設立"
"82091268","愛的貓舍","新北市三峽區民生街1巷5之125號","核准設立"
"82096448","毛星球寵物精品館","新北市三重區三信路118號","核准設立"
"82100267","魔法森林企業社","新北市板橋區南雅西路2段301巷39號","核准設立"
"82102862","大亨貓舍","新北市淡水區新春街85巷19弄48號","核准設立"
"82107542","克蘿莉絲貓窩坊","新北市土城區明德路1段20巷2弄2號1樓","核准設立"
"82111736","毛澡堂寵物沙龍","新北市新莊區公園路27號","核准設立"
"82111784","皇后布偶貓舍","新北市汐止區明峰街298巷10弄2號","核准設立"
"82114184","公園寵物舒旅工作室","新北市永和區永貞路153號(1樓)","核准設立"
"82115536","松樺喵喵坊","新北市中和區興南路2段192號","核准設立"
"82116556","千晴寵物坊","新北市土城區金城路2段224、226號1樓","核准設立"
"82118674","雯雯寵物坊","新北市中和區忠孝街144號","核准設立"
"82118689","松樺汪汪坊","新北市永和區福和路7巷15弄19號(1樓)","核准設立"
"82118837","寵吉企業社","新北市中和區中正路141號","核准設立"
"82122683","萌寵殿堂","新北市板橋區民生路2段234巷2弄13號(1樓)","核准設立"
"82125627","綻放奪目貓舍","新北市三重區仁愛街141巷25號","核准設立"
"82126689","英皇貓舍","新北市永和區成功路1段125巷6號","核准設立"
"82127701","溫晨發寵物生活館","新北市三重區仁愛街444號","核准設立"
"82129975","夢幻布偶貓舍","新北市汐止區橫科路67巷8號(1樓)","核准設立"
